,date,source,pos,proportion
3677,2015-01-08,nyt,PART,0.069352391599457
3678,2015-01-08,nyt,SYM,0.0
3679,2015-01-08,nyt,ADV,0.06823444861454923
3680,2015-01-08,wsj,PRON,0.07037457434733257
3681,2015-01-08,wsj,NUM,0.06396140749148695
3682,2015-01-08,wsj,DET,0.06952326901248582
3683,2015-01-08,wsj,VERB,0.06861520998864926
3684,2015-01-08,wsj,AUX,0.07043132803632236
3685,2015-01-08,wsj,PUNCT,0.0706583427922815
3686,2015-01-08,wsj,CCONJ,0.07026106696935301
3687,2015-01-08,wsj,INTJ,0.03047673098751419
3688,2015-01-08,wsj,NOUN,0.06980703745743473
3689,2015-01-08,wsj,ADP,0.06992054483541431
3690,2015-01-08,wsj,ADJ,0.06986379114642452
3691,2015-01-08,wsj,PROPN,0.07054483541430193
3692,2015-01-08,wsj,SCONJ,0.06577752553916004
3693,2015-01-08,wsj,PART,0.06929625425652668
3694,2015-01-08,wsj,SYM,0.0
3695,2015-01-08,wsj,ADV,0.07048808172531215
3696,2015-01-21,oba,PRON,0.06287167288684739
3697,2015-01-21,oba,NUM,0.06228929992207686
3698,2015-01-21,oba,DET,0.06282245827010623
3699,2015-01-21,oba,VERB,0.06286347045072387
3700,2015-01-21,oba,AUX,0.06258458762252389
3701,2015-01-21,oba,PUNCT,0.06287987532297092
3702,2015-01-21,oba,CCONJ,0.06268301685600623
3703,2015-01-21,oba,INTJ,0.060722634622482875
3704,2015-01-21,oba,NOUN,0.06283066070622975
3705,2015-01-21,oba,ADP,0.06241233646392979
3706,2015-01-21,oba,ADJ,0.06265020711151212
3707,2015-01-21,oba,PROPN,0.06280605339785916
3708,2015-01-21,oba,SCONJ,0.062469753516794485
3709,2015-01-21,oba,PART,0.06260099249477094
3710,2015-01-21,oba,SYM,0.06178074888241808
3711,2015-01-21,oba,ADV,0.06273223147274741
3712,2015-01-21,nyt,PRON,0.06812489564201035
3713,2015-01-21,nyt,NUM,0.06428452162297546
3714,2015-01-21,nyt,DET,0.06845884120888296
3715,2015-01-21,nyt,VERB,0.0682083820337285
3716,2015-01-21,nyt,AUX,0.06816663883786943
3717,2015-01-21,nyt,PUNCT,0.06858407079646017
3718,2015-01-21,nyt,CCONJ,0.06745700450826515
3719,2015-01-21,nyt,INTJ,0.0
3720,2015-01-21,nyt,NOUN,0.06850058440474202
3721,2015-01-21,nyt,ADP,0.06841709801302388
3722,2015-01-21,nyt,ADJ,0.06825012522958758
3723,2015-01-21,nyt,PROPN,0.06482718316914343
3724,2015-01-21,nyt,SCONJ,0.06766572048756053
3725,2015-01-21,nyt,PART,0.06795792285857405
3726,2015-01-21,nyt,SYM,0.05451661379195191
3727,2015-01-21,nyt,ADV,0.06658039739522457
3728,2015-01-21,wsj,PRON,0.06992568284914584
3729,2015-01-21,wsj,NUM,0.04830614805520703
3730,2015-01-21,wsj,DET,0.07011871440980601
3731,2015-01-21,wsj,VERB,0.07050477753112634
3732,2015-01-21,wsj,AUX,0.06900878293601004
3733,2015-01-21,wsj,PUNCT,0.07055303542129138
3734,2015-01-21,wsj,CCONJ,0.06514815172280668
3735,2015-01-21,wsj,INTJ,0.0
3736,2015-01-21,wsj,NOUN,0.07026348808030113
3737,2015-01-21,wsj,ADP,0.07007045651964096
3738,2015-01-21,wsj,ADJ,0.07016697229997104
3739,2015-01-21,wsj,PROPN,0.0704565196409613
3740,2015-01-21,wsj,SCONJ,0.06891226715567995
3741,2015-01-21,wsj,PART,0.06958787761799054
3742,2015-01-21,wsj,SYM,0.04835440594537207
3743,2015-01-21,wsj,ADV,0.0686227198146897
3744,2015-02-14,oba,PRON,0.06336013491131388
3745,2015-02-14,oba,NUM,0.06086066190863372
3746,2015-02-14,oba,DET,0.06328484957990785
3747,2015-02-14,oba,VERB,0.06334507784503267
3748,2015-02-14,oba,AUX,0.06281808052519047
3749,2015-02-14,oba,PUNCT,0.06337519197759509
3750,2015-02-14,oba,CCONJ,0.06290842292287771
3751,2015-02-14,oba,INTJ,0.058933357424639385
3752,2015-02-14,oba,NOUN,0.06331496371247027
3753,2015-02-14,oba,ADP,0.06317945011593941
3754,2015-02-14,oba,ADJ,0.06329990664618905
3755,2015-02-14,oba,PROPN,0.06322462131478303
3756,2015-02-14,oba,SCONJ,0.06296865118800253
3757,2015-02-14,oba,PART,0.06325473544734544
3758,2015-02-14,oba,SYM,0.058918300358358176
3759,2015-02-14,oba,ADV,0.06295359412172133
3760,2015-02-14,nyt,PRON,0.07436116402811535
3761,2015-02-14,nyt,NUM,0.015371477369769428
3762,2015-02-14,nyt,DET,0.07574065558694082
3763,2015-02-14,nyt,VERB,0.07672600670038757
3764,2015-02-14,nyt,AUX,0.07666031662615778
3765,2015-02-14,nyt,PUNCT,0.07685738684884715
3766,2015-02-14,nyt,CCONJ,0.07173356105892399
3767,2015-02-14,nyt,INTJ,0.0
3768,2015-02-14,nyt,NOUN,0.076594626551928
3769,2015-02-14,nyt,ADP,0.07547789529002168
3770,2015-02-14,nyt,ADJ,0.07633186625500887
3771,2015-02-14,nyt,PROPN,0.0749523746961834
3772,2015-02-14,nyt,SCONJ,0.07652893647769822
3773,2015-02-14,nyt,PART,0.07639755632923866
3774,2015-02-14,nyt,SYM,0.0
3775,2015-02-14,nyt,ADV,0.07626617618077909
3776,2015-02-14,wsj,PRON,0.06830844662357922
3777,2015-02-14,wsj,NUM,0.059393804323601515
3778,2015-02-14,wsj,DET,0.07087140628482282
3779,2015-02-14,wsj,VERB,0.07209716960106975
3780,2015-02-14,wsj,AUX,0.06797414753733007
3781,2015-02-14,wsj,PUNCT,0.0748829953198128
3782,2015-02-14,wsj,CCONJ,0.07421439714731447
3783,2015-02-14,wsj,INTJ,0.0
3784,2015-02-14,wsj,NOUN,0.07321149988856697
3785,2015-02-14,wsj,ADP,0.07354579897481614
3786,2015-02-14,wsj,ADJ,0.07343436594606641
3787,2015-02-14,wsj,PROPN,0.07466012926231334
3788,2015-02-14,wsj,SCONJ,0.07276576777356808
3789,2015-02-14,wsj,PART,0.0717628705148206
3790,2015-02-14,wsj,SYM,0.0
3791,2015-02-14,wsj,ADV,0.07287720080231781
3792,2015-03-11,oba,PRON,0.06540106394075311
3793,2015-03-11,oba,NUM,0.060324745314836066
3794,2015-03-11,oba,DET,0.06507075553701193
3795,2015-03-11,oba,VERB,0.06538367928792461
3796,2015-03-11,oba,AUX,0.06470567782761379
3797,2015-03-11,oba,PUNCT,0.06545321789923855
3798,2015-03-11,oba,CCONJ,0.06467090852195681
3799,2015-03-11,oba,INTJ,0.06178505615242864
3800,2015-03-11,oba,NOUN,0.06508814018984041
3801,2015-03-11,oba,ADP,0.06519244810681131
3802,2015-03-11,oba,ADJ,0.06494906296721255
3803,2015-03-11,oba,PROPN,0.06543583324641007
3804,2015-03-11,oba,SCONJ,0.06449706199367199
3805,2015-03-11,oba,PART,0.0645839852578144
3806,2015-03-11,oba,SYM,0.032700531970376555
3807,2015-03-11,oba,ADV,0.06475783178609923
3808,2015-03-11,nyt,PRON,0.07287128712871287
3809,2015-03-11,nyt,NUM,0.06297029702970297
3810,2015-03-11,nyt,DET,0.07326732673267326
3811,2015-03-11,nyt,VERB,0.07313531353135314
3812,2015-03-11,nyt,AUX,0.07300330033003301
3813,2015-03-11,nyt,PUNCT,0.07445544554455445
3814,2015-03-11,nyt,CCONJ,0.06363036303630364
3815,2015-03-11,nyt,INTJ,0.0
3816,2015-03-11,nyt,NOUN,0.07432343234323432
3817,2015-03-11,nyt,ADP,0.07405940594059406
3818,2015-03-11,nyt,ADJ,0.0741914191419142
3819,2015-03-11,nyt,PROPN,0.07181518151815182
3820,2015-03-11,nyt,SCONJ,0.07273927392739274
3821,2015-03-11,nyt,PART,0.06957095709570957
3822,2015-03-11,nyt,SYM,0.0
3823,2015-03-11,nyt,ADV,0.06996699669966996
3824,2015-03-11,wsj,PRON,0.06905298759864713
3825,2015-03-11,wsj,NUM,0.06665727170236753
3826,2015-03-11,wsj,DET,0.06877113866967305
3827,2015-03-11,wsj,VERB,0.06834836527621195
3828,2015-03-11,wsj,AUX,0.06919391206313416
3829,2015-03-11,wsj,PUNCT,0.06989853438556934
3830,2015-03-11,wsj,CCONJ,0.06961668545659526
3831,2015-03-11,wsj,INTJ,0.0
3832,2015-03-11,wsj,NOUN,0.0689120631341601
3833,2015-03-11,wsj,ADP,0.06863021420518602
3834,2015-03-11,wsj,ADJ,0.0697576099210823
3835,2015-03-11,wsj,PROPN,0.06228861330326945
3836,2015-03-11,wsj,SCONJ,0.06355693348365277
3837,2015-03-11,wsj,PART,0.06708004509582864
3838,2015-03-11,wsj,SYM,0.05552423900789177
3839,2015-03-11,wsj,ADV,0.06271138669673056
3840,2015-04-03,oba,PRON,0.07265662696497956
3841,2015-04-03,oba,NUM,0.05708916372501714
3842,2015-04-03,oba,DET,0.07275820910683901
3843,2015-04-03,oba,VERB,0.07273281357137415
3844,2015-04-03,oba,AUX,0.0724026716103309
3845,2015-04-03,oba,PUNCT,0.07288518678416335
3846,2015-04-03,oba,CCONJ,0.07202173857835792
3847,2015-04-03,oba,INTJ,0.0
3848,2015-04-03,oba,NOUN,0.0724788582167255
3849,2015-04-03,oba,ADP,0.07283439571323361
3850,2015-04-03,oba,ADJ,0.07278360464230388
3851,2015-04-03,oba,PROPN,0.07285979124869849
3852,2015-04-03,oba,SCONJ,0.07217411179114712
3853,2015-04-03,oba,PART,0.07204713411382278
3854,2015-04-03,oba,SYM,0.0
3855,2015-04-03,oba,ADV,0.07227569393300658
3856,2015-04-03,nyt,PRON,0.07192066015595427
3857,2015-04-03,nyt,NUM,0.06866530395942161
3858,2015-04-03,nyt,DET,0.07105004163827693
3859,2015-04-03,nyt,VERB,0.07165568930274813
3860,2015-04-03,nyt,AUX,0.07184495419789537
3861,2015-04-03,nyt,PUNCT,0.07214777803013098
3862,2015-04-03,nyt,CCONJ,0.07142857142857142
3863,2015-04-03,nyt,INTJ,0.0
3864,2015-04-03,nyt,NOUN,0.07207207207207207
3865,2015-04-03,nyt,ADP,0.07188280717692483
3866,2015-04-03,nyt,ADJ,0.07195851313498372
3867,2015-04-03,nyt,PROPN,0.07161783632371868
3868,2015-04-03,nyt,SCONJ,0.07154213036565978
3869,2015-04-03,nyt,PART,0.07097433568021803
3870,2015-04-03,nyt,SYM,0.0
3871,2015-04-03,nyt,ADV,0.07123930653342418
3872,2015-04-03,wsj,PRON,0.06771531717380093
3873,2015-04-03,wsj,NUM,0.06415678184631253
3874,2015-04-03,wsj,DET,0.06725116039195461
3875,2015-04-03,wsj,VERB,0.06817947395564725
3876,2015-04-03,wsj,AUX,0.06812790097988654
3877,2015-04-03,wsj,PUNCT,0.06848891181021145
3878,2015-04-03,wsj,CCONJ,0.06807632800412584
3879,2015-04-03,wsj,INTJ,0.0
3880,2015-04-03,wsj,NOUN,0.06802475502836514
3881,2015-04-03,wsj,ADP,0.06838576585869005
3882,2015-04-03,wsj,ADJ,0.06797318205260444
3883,2015-04-03,wsj,PROPN,0.06843733883445074
3884,2015-04-03,wsj,SCONJ,0.06451779267663744
3885,2015-04-03,wsj,PART,0.06781846312532233
3886,2015-04-03,wsj,SYM,0.0593089221248066
3887,2015-04-03,wsj,ADV,0.06353790613718412
3888,2015-05-09,oba,PRON,0.063869617883493
3889,2015-05-09,oba,NUM,0.05730371104503909
3890,2015-05-09,oba,DET,0.06352549278713798
3891,2015-05-09,oba,VERB,0.06391091289505561
3892,2015-05-09,oba,AUX,0.06334654773703337
3893,2015-05-09,oba,PUNCT,0.06393844290276401
3894,2015-05-09,oba,CCONJ,0.06327772271776236
3895,2015-05-09,oba,INTJ,0.060744962008589365
3896,2015-05-09,oba,NOUN,0.06336031274088756
3897,2015-05-09,oba,ADP,0.06356678779870058
3898,2015-05-09,oba,ADJ,0.06353925779099218
3899,2015-05-09,oba,PROPN,0.0639246778989098
3900,2015-05-09,oba,SCONJ,0.06329148772161657
3901,2015-05-09,oba,PART,0.06286477260213633
3902,2015-05-09,oba,SYM,0.05592721065961898
3903,2015-05-09,oba,ADV,0.06360808281026319
3904,2015-05-09,nyt,PRON,0.07049595634804638
3905,2015-05-09,nyt,NUM,0.06182402806197018
3906,2015-05-09,nyt,DET,0.0707395498392283
3907,2015-05-09,nyt,VERB,0.07044723764981
3908,2015-05-09,nyt,AUX,0.07059339374451915
3909,2015-05-09,nyt,PUNCT,0.07098314333041021
3910,2015-05-09,nyt,CCONJ,0.06918055149566403
3911,2015-05-09,nyt,INTJ,0.02962096852772094
3912,2015-05-09,nyt,NOUN,0.07083698723570106
3913,2015-05-09,nyt,ADP,0.07069083114099191
3914,2015-05-09,nyt,ADJ,0.07064211244275553
3915,2015-05-09,nyt,PROPN,0.06620871090324466
3916,2015-05-09,nyt,SCONJ,0.06976517587450064
3917,2015-05-09,nyt,PART,0.06762155315209978
3918,2015-05-09,nyt,SYM,0.0
3919,2015-05-09,nyt,ADV,0.07034980025333723
3920,2015-05-09,wsj,PRON,0.0717832469775475
3921,2015-05-09,wsj,NUM,0.05699481865284974
3922,2015-05-09,wsj,DET,0.07318652849740932
3923,2015-05-09,wsj,VERB,0.07243091537132988
3924,2015-05-09,wsj,AUX,0.0729706390328152
3925,2015-05-09,wsj,PUNCT,0.07340241796200346
3926,2015-05-09,wsj,CCONJ,0.07037996545768567
3927,2015-05-09,wsj,INTJ,0.0
3928,2015-05-09,wsj,NOUN,0.07275474956822107
3929,2015-05-09,wsj,ADP,0.07307858376511227
3930,2015-05-09,wsj,ADJ,0.07221502590673576
3931,2015-05-09,wsj,PROPN,0.07329447322970639
3932,2015-05-09,wsj,SCONJ,0.072646804835924
3933,2015-05-09,wsj,PART,0.07232297063903281
3934,2015-05-09,wsj,SYM,0.0
3935,2015-05-09,wsj,ADV,0.07253886010362694
3936,2015-06-18,oba,PRON,0.06993759414676134
3937,2015-06-18,oba,NUM,0.05013987518829352
3938,2015-06-18,oba,DET,0.06950720895201205
3939,2015-06-18,oba,VERB,0.0698658632809698
3940,2015-06-18,oba,AUX,0.0691485546230543
3941,2015-06-18,oba,PUNCT,0.0700093250125529
3942,2015-06-18,oba,CCONJ,0.06864643856251344
3943,2015-06-18,oba,INTJ,0.0
3944,2015-06-18,oba,NOUN,0.0697224015493867
3945,2015-06-18,oba,ADP,0.06965067068359515
3946,2015-06-18,oba,ADJ,0.067283552112474
3947,2015-06-18,oba,PROPN,0.06792912990459794
3948,2015-06-18,oba,SCONJ,0.059536618606986585
3949,2015-06-18,oba,PART,0.06749874470984865
3950,2015-06-18,oba,SYM,0.0
3951,2015-06-18,oba,ADV,0.06936374722042896
3952,2015-06-18,nyt,PRON,0.06880989362013891
3953,2015-06-18,nyt,NUM,0.0603112270316209
3954,2015-06-18,nyt,DET,0.06857544764528324
3955,2015-06-18,nyt,VERB,0.06883919936699587
3956,2015-06-18,nyt,AUX,0.06854614189842628
3957,2015-06-18,nyt,PUNCT,0.06886850511385283
3958,2015-06-18,nyt,CCONJ,0.06760835799900361
3959,2015-06-18,nyt,INTJ,0.050288661606541045
3960,2015-06-18,nyt,NOUN,0.06872197637956803
3961,2015-06-18,nyt,ADP,0.0686047533921402
3962,2015-06-18,nyt,ADJ,0.06869267063271108
3963,2015-06-18,nyt,PROPN,0.06772558098643144
3964,2015-06-18,nyt,SCONJ,0.06804794420185799
3965,2015-06-18,nyt,PART,0.06816516718928582
3966,2015-06-18,nyt,SYM,0.0
3967,2015-06-18,nyt,ADV,0.06819447293614278
3968,2015-06-18,wsj,PRON,0.06716206251063589
3969,2015-06-18,wsj,NUM,0.06200011344942992
3970,2015-06-18,wsj,DET,0.06852345566963526
3971,2015-06-18,wsj,VERB,0.06841000623971864
3972,2015-06-18,wsj,AUX,0.06755913551534404
3973,2015-06-18,wsj,PUNCT,0.0688638039593851
3974,2015-06-18,wsj,CCONJ,0.06750241080038573
3975,2015-06-18,wsj,INTJ,0.0
3976,2015-06-18,wsj,NOUN,0.06880707924442679
3977,2015-06-18,wsj,ADP,0.06869362981451019
3978,2015-06-18,wsj,ADJ,0.06875035452946848
3979,2015-06-18,wsj,PROPN,0.06772930966021896
3980,2015-06-18,wsj,SCONJ,0.0641556526178456
3981,2015-06-18,wsj,PART,0.06563049520676159
3982,2015-06-18,wsj,SYM,0.05814283283226502
3983,2015-06-18,wsj,ADV,0.0680696579499688
3984,2015-07-07,oba,PRON,0.06916315339891434
3985,2015-07-07,oba,NUM,0.06839161224546031
3986,2015-07-07,oba,DET,0.0692182634813039
3987,2015-07-07,oba,VERB,0.06919070844010912
3988,2015-07-07,oba,AUX,0.06850183241023945
3989,2015-07-07,oba,PUNCT,0.06930092860488826
3990,2015-07-07,oba,CCONJ,0.06880493786338211
3991,2015-07-07,oba,INTJ,0.03899038329062302
3992,2015-07-07,oba,NOUN,0.06927337356369348
3993,2015-07-07,oba,ADP,0.06908048827532998
3994,2015-07-07,oba,ADJ,0.0692458185224987
3995,2015-07-07,oba,PROPN,0.06560855308478686
3996,2015-07-07,oba,SCONJ,0.06822628199829159
3997,2015-07-07,oba,PART,0.06795073158634372
3998,2015-07-07,oba,SYM,0.0
3999,2015-07-07,oba,ADV,0.06905293323413518
4000,2015-07-07,nyt,PRON,0.07145147070609922
4001,2015-07-07,nyt,NUM,0.0652400416766851
4002,2015-07-07,nyt,DET,0.0717319868558147
4003,2015-07-07,nyt,VERB,0.07221287168389837
4004,2015-07-07,nyt,AUX,0.07149154444177286
4005,2015-07-07,nyt,PUNCT,0.07241324036226657
4006,2015-07-07,nyt,CCONJ,0.07209265047687745
4007,2015-07-07,nyt,INTJ,0.0
4008,2015-07-07,nyt,NOUN,0.0723330928909193
4009,2015-07-07,nyt,ADP,0.07129117576340467
4010,2015-07-07,nyt,ADJ,0.07225294541957201
4011,2015-07-07,nyt,PROPN,0.07181213432716198
4012,2015-07-07,nyt,SCONJ,0.07169191312014106
4013,2015-07-07,nyt,PART,0.07185220806283561
4014,2015-07-07,nyt,SYM,0.0
4015,2015-07-07,nyt,ADV,0.0721327242125511
4016,2015-07-07,wsj,PRON,0.06856497539727353
4017,2015-07-07,wsj,NUM,0.060982495765104464
4018,2015-07-07,wsj,DET,0.07300153262886182
4019,2015-07-07,wsj,VERB,0.07372751472130354
4020,2015-07-07,wsj,AUX,0.07364685004436557
4021,2015-07-07,wsj,PUNCT,0.07388884407517948
4022,2015-07-07,wsj,CCONJ,0.06549971767363072
4023,2015-07-07,wsj,INTJ,0.0
4024,2015-07-07,wsj,NOUN,0.07308219730579979
4025,2015-07-07,wsj,ADP,0.07316286198273776
4026,2015-07-07,wsj,ADJ,0.07130757441316447
4027,2015-07-07,wsj,PROPN,0.07380817939824151
4028,2015-07-07,wsj,SCONJ,0.07340485601355166
4029,2015-07-07,wsj,PART,0.07235621521335807
4030,2015-07-07,wsj,SYM,0.0
4031,2015-07-07,wsj,ADV,0.07356618536742761
4032,2015-08-03,oba,PRON,0.06000926413979268
4033,2015-08-03,oba,NUM,0.05836408069385213
4034,2015-08-03,oba,DET,0.060073154759052505
4035,2015-08-03,oba,VERB,0.06005718210423754
4036,2015-08-03,oba,AUX,0.059546057150158926
4037,2015-08-03,oba,PUNCT,0.06015301803312729
4038,2015-08-03,oba,CCONJ,0.05965786573386363
4039,2015-08-03,oba,INTJ,0.05783698308495855
4040,2015-08-03,oba,NOUN,0.059865510246458066
4041,2015-08-03,oba,ADP,0.06012107272349737
4042,2015-08-03,oba,ADJ,0.06008912741386746
4043,2015-08-03,oba,PROPN,0.060137045378312326
4044,2015-08-03,oba,SCONJ,0.05929049467311962
4045,2015-08-03,oba,PART,0.0595939751146038
4046,2015-08-03,oba,SYM,0.04782212851598064
4047,2015-08-03,oba,ADV,0.05964189307904867
4048,2015-08-03,nyt,PRON,0.06676309722912806
4049,2015-08-03,nyt,NUM,0.06387018035528635
4050,2015-08-03,nyt,DET,0.06735072096912716
4051,2015-08-03,nyt,VERB,0.0672603173168196
4052,2015-08-03,nyt,AUX,0.06748632644758848
4053,2015-08-03,nyt,PUNCT,0.06762193192604982
4054,2015-08-03,nyt,CCONJ,0.06540704244451476
4055,2015-08-03,nyt,INTJ,0.0
4056,2015-08-03,nyt,NOUN,0.06739592279528094
4057,2015-08-03,nyt,ADP,0.06698910635989694
4058,2015-08-03,nyt,ADJ,0.06757673009989604
4059,2015-08-03,nyt,PROPN,0.06712471183835828
4060,2015-08-03,nyt,SCONJ,0.06730551914297338
4061,2015-08-03,nyt,PART,0.0664918862722054
4062,2015-08-03,nyt,SYM,0.06382497852913258
4063,2015-08-03,nyt,ADV,0.06753152827374226
4064,2015-08-03,wsj,PRON,0.0668153813469301
4065,2015-08-03,wsj,NUM,0.06782451667728914
4066,2015-08-03,wsj,DET,0.06750584236243892
4067,2015-08-03,wsj,VERB,0.06734650520501381
4068,2015-08-03,wsj,AUX,0.06607180794561292
4069,2015-08-03,wsj,PUNCT,0.06787762906309751
4070,2015-08-03,wsj,CCONJ,0.0671871680475887
4071,2015-08-03,wsj,INTJ,0.0
4072,2015-08-03,wsj,NOUN,0.06761206713405567
4073,2015-08-03,wsj,ADP,0.06766517951986403
4074,2015-08-03,wsj,ADJ,0.06755895474824729
4075,2015-08-03,wsj,PROPN,0.06665604418950499
4076,2015-08-03,wsj,SCONJ,0.05991077119184194
4077,2015-08-03,wsj,PART,0.06532823454429573
4078,2015-08-03,wsj,SYM,0.0677182919056724
4079,2015-08-03,wsj,ADV,0.06692160611854685
4080,2015-09-24,oba,PRON,0.07290118270535773
4081,2015-09-24,oba,NUM,0.06294836166225037
4082,2015-09-24,oba,DET,0.07341821236993472
4083,2015-09-24,oba,VERB,0.0728365539972856
4084,2015-09-24,oba,AUX,0.07063917792283332
4085,2015-09-24,oba,PUNCT,0.07374135591029535
4086,2015-09-24,oba,CCONJ,0.07315969753764623
4087,2015-09-24,oba,INTJ,0.0
4088,2015-09-24,oba,NOUN,0.07322432624571835
4089,2015-09-24,oba,ADP,0.0736120984941511
4090,2015-09-24,oba,ADJ,0.07348284107800684
4091,2015-09-24,oba,PROPN,0.07367672720222322
4092,2015-09-24,oba,SCONJ,0.06844180184838106
4093,2015-09-24,oba,PART,0.0677955147676598
4094,2015-09-24,oba,SYM,0.0
4095,2015-09-24,oba,ADV,0.07012214825825631
4096,2015-09-24,nyt,PRON,0.07184857027788966
4097,2015-09-24,nyt,NUM,0.07096254530809505
4098,2015-09-24,nyt,DET,0.07217076117599677
4099,2015-09-24,nyt,VERB,0.07225130890052356
4100,2015-09-24,nyt,AUX,0.07019734192509061
4101,2015-09-24,nyt,PUNCT,0.07257349979863069
4102,2015-09-24,nyt,CCONJ,0.07092227144583166
4103,2015-09-24,nyt,INTJ,0.0
4104,2015-09-24,nyt,NOUN,0.0725332259363673
4105,2015-09-24,nyt,ADP,0.07237213048731374
4106,2015-09-24,nyt,ADJ,0.07156665324204592
4107,2015-09-24,nyt,PROPN,0.07245267821184051
4108,2015-09-24,nyt,SCONJ,0.07204993958920661
4109,2015-09-24,nyt,PART,0.0724929520741039
4110,2015-09-24,nyt,SYM,0.0
4111,2015-09-24,nyt,ADV,0.06560612162706403
4112,2015-09-24,wsj,PRON,0.07175490459553883
4113,2015-09-24,wsj,NUM,0.06842246707874228
4114,2015-09-24,wsj,DET,0.07261488847084117
4115,2015-09-24,wsj,VERB,0.07218489653319
4116,2015-09-24,wsj,AUX,0.07024993281375974
4117,2015-09-24,wsj,PUNCT,0.07272238645525396
4118,2015-09-24,wsj,CCONJ,0.07057242676699813
4119,2015-09-24,wsj,INTJ,0.0
4120,2015-09-24,wsj,NOUN,0.07266863746304757
4121,2015-09-24,wsj,ADP,0.0723461435098092
4122,2015-09-24,wsj,ADJ,0.07159365761891964
4123,2015-09-24,wsj,PROPN,0.07239989250201559
4124,2015-09-24,wsj,SCONJ,0.07170115560333244
4125,2015-09-24,wsj,PART,0.07245364149422198
4126,2015-09-24,wsj,SYM,0.0
4127,2015-09-24,wsj,ADV,0.06831496909432948
4128,2015-10-02,oba,PRON,0.0713769686461494
4129,2015-10-02,oba,NUM,0.04329817463757646
4130,2015-10-02,oba,DET,0.07108799306458605
4131,2015-10-02,oba,VERB,0.07132880604922218
4132,2015-10-02,oba,AUX,0.07055820449838655
4133,2015-10-02,oba,PUNCT,0.07142513124307663
4134,2015-10-02,oba,CCONJ,0.07099166787073159
4135,2015-10-02,oba,INTJ,0.03838558975099937
4136,2015-10-02,oba,NOUN,0.07113615566151327
4137,2015-10-02,oba,ADP,0.07002841593218706
4138,2015-10-02,oba,ADJ,0.06853537542744305
4139,2015-10-02,oba,PROPN,0.0695467899629148
4140,2015-10-02,oba,SCONJ,0.07017290372296875
4141,2015-10-02,oba,PART,0.0711843182584405
4142,2015-10-02,oba,SYM,0.0
4143,2015-10-02,oba,ADV,0.07094350527380436
4144,2015-10-02,nyt,PRON,0.06725692208628462
4145,2015-10-02,nyt,NUM,0.06503541532517708
4146,2015-10-02,nyt,DET,0.06719253058596265
4147,2015-10-02,nyt,VERB,0.06728911783644559
4148,2015-10-02,nyt,AUX,0.06484224082421121
4149,2015-10-02,nyt,PUNCT,0.06745009658725049
4150,2015-10-02,nyt,CCONJ,0.06712813908564069
4151,2015-10-02,nyt,INTJ,0.02881519639407598
4152,2015-10-02,nyt,NOUN,0.06738570508692852
4153,2015-10-02,nyt,ADP,0.06735350933676755
4154,2015-10-02,nyt,ADJ,0.06706374758531874
4155,2015-10-02,nyt,PROPN,0.06683837733419189
4156,2015-10-02,nyt,SCONJ,0.06674179008370895
4157,2015-10-02,nyt,PART,0.06130070830650354
4158,2015-10-02,nyt,SYM,0.04430135222150676
4159,2015-10-02,nyt,ADV,0.06400515132002575
4160,2015-10-02,wsj,PRON,0.07022834984920293
4161,2015-10-02,wsj,NUM,0.06785868160275743
4162,2015-10-02,wsj,DET,0.06990521327014218
4163,2015-10-02,wsj,VERB,0.07033606204222317
4164,2015-10-02,wsj,AUX,0.07012063765618268
4165,2015-10-02,wsj,PUNCT,0.07044377423524342
4166,2015-10-02,wsj,CCONJ,0.06635071090047394
4167,2015-10-02,wsj,INTJ,0.02994398965962947
4168,2015-10-02,wsj,NOUN,0.0703899181387333
4169,2015-10-02,wsj,ADP,0.06985135717363206
4170,2015-10-02,wsj,ADJ,0.06974364498061181
4171,2015-10-02,wsj,PROPN,0.06952822059457131
4172,2015-10-02,wsj,SCONJ,0.07028220594571305
4173,2015-10-02,wsj,PART,0.0693127962085308
4174,2015-10-02,wsj,SYM,0.0
4175,2015-10-02,wsj,ADV,0.06570443774235243
4176,2015-11-14,oba,PRON,0.07386363636363637
4177,2015-11-14,oba,NUM,0.0
4178,2015-11-14,oba,DET,0.0709622823984526
4179,2015-11-14,oba,VERB,0.07374274661508703
4180,2015-11-14,oba,AUX,0.07289651837524178
4181,2015-11-14,oba,PUNCT,0.07422630560928434
4182,2015-11-14,oba,CCONJ,0.07168762088974855
4183,2015-11-14,oba,INTJ,0.0735009671179884
4184,2015-11-14,oba,NOUN,0.07229206963249517
4185,2015-11-14,oba,ADP,0.07241295938104449
4186,2015-11-14,oba,ADJ,0.07217117988394584
4187,2015-11-14,oba,PROPN,0.05415860735009671
4188,2015-11-14,oba,SCONJ,0.07084139264990329
4189,2015-11-14,oba,PART,0.07313829787234043
4190,2015-11-14,oba,SYM,0.0
4191,2015-11-14,oba,ADV,0.074105415860735
4192,2015-11-14,nyt,PRON,0.07215373459028282
4193,2015-11-14,nyt,NUM,0.06840705825477399
4194,2015-11-14,nyt,DET,0.07167029248247522
4195,2015-11-14,nyt,VERB,0.07233502538071065
4196,2015-11-14,nyt,AUX,0.07094512932076384
4197,2015-11-14,nyt,PUNCT,0.0723954556441866
4198,2015-11-14,nyt,CCONJ,0.06931351220691322
